1; 1; 1; 2839
1; 1; 2; 1594
1; 1; 3; 2688
1; 1; 4; 33666
1; 1; 5; 3205
1; 1; 6; 29509
1; 1; 7; 5092
1; 1; 8; 22342
1; 1; 9; 32601
1; 1; 10; 6888
1; 1; 11; 1755
1; 1; 12; 1734
1; 1; 13; 15142
1; 1; 14; 30370
1; 1; 15; 5201
1; 1; 16; 5351
1; 1; 17; 4766
1; 1; 18; 6603
1; 1; 19; 7541
1; 1; 20; 8414
1; 1; 21; 5550
1; 1; 22; 24125
1; 1; 23; 19697
1; 1; 24; 4934
1; 1; 25; 5012
1; 1; 26; 5159
1; 1; 27; 24162
1; 1; 28; 27613
1; 1; 29; 4957
1; 1; 30; 5109
1; 1; 31; 5107
1; 1; 32; 2832
1; 1; 33; 5038
1; 1; 34; 34458
1; 1; 35; 31663
1; 1; 36; 4845
1; 1; 37; 6587
1; 1; 38; 8365
1; 1; 39; 811
1; 1; 40; 32109
1; 1; 41; 7720
1; 1; 42; 17665
1; 1; 43; 1013
1; 1; 44; 3333
1; 1; 45; 1584
1; 1; 46; 33904
1; 1; 47; 27465
1; 1; 48; 26414
1; 1; 49; 14930
1; 1; 50; 26243
1; 1; 51; 7610
1; 1; 52; 4926
1; 1; 53; 5226
1; 1; 54; 0
1; 1; 55; 32538
1; 1; 56; 907
1; 1; 57; 908
1; 1; 58; 7357
1; 1; 59; 887
1; 1; 60; 7355
1; 1; 61; 19473
1; 1; 62; 24528
1; 1; 63; 2191
1; 1; 64; 8202
1; 1; 65; 24180
1; 1; 66; 30375
1; 1; 67; 6248
1; 1; 68; 1517
1; 1; 69; 26046
1; 1; 70; 33947
1; 1; 71; 7040
1; 1; 72; 34593
1; 1; 73; 1720
1; 1; 74; 7437
1; 1; 75; 27124
1; 1; 76; 526
1; 1; 77; 30815
1; 1; 78; 32876
1; 1; 79; 31485
1; 1; 80; 3115
1; 1; 81; 1526
1; 1; 82; 809
1; 1; 83; 27934
1; 1; 84; 3329
1; 1; 85; 5298
1; 1; 86; 4721
1; 1; 87; 23982
1; 1; 88; 25743
1; 1; 89; 9016
1; 1; 90; 33740
1; 1; 91; 4881
1; 1; 92; 927
1; 1; 93; 33306
1; 1; 94; 8444
1; 1; 95; 29398
1; 1; 96; 2346
1; 1; 97; 34611
1; 1; 98; 32245
1; 1; 99; 143
1; 1; 100; 5553
1; 1; 101; 23456
1; 1; 102; 4153
1; 1; 103; 1179
1; 1; 104; 1599
1; 1; 105; 4736
1; 1; 106; 859
1; 1; 107; 28007
1; 1; 108; 29839
1; 1; 109; 5679
1; 1; 110; 891
1; 1; 111; 785
1; 1; 112; 24044
1; 1; 113; 30089
1; 1; 114; 804
1; 1; 115; 26070
1; 1; 116; 33827
1; 1; 117; 8497
1; 1; 118; 5215
1; 1; 119; 0
1; 2; 1; 1854
1; 2; 2; 25188
1; 2; 3; 20793
1; 2; 4; 2314
1; 2; 5; 30710
1; 2; 6; 32778
1; 2; 7; 5093
1; 2; 8; 1895
1; 2; 9; 7740
1; 2; 10; 2757
1; 2; 11; 5555
1; 2; 12; 2306
1; 2; 13; 1727
1; 2; 14; 2707
1; 2; 15; 20010
1; 2; 16; 2300
1; 2; 17; 32285
1; 2; 18; 15825
1; 2; 19; 7308
1; 2; 20; 25969
1; 2; 21; 17907
1; 2; 22; 30152
1; 2; 23; 24120
1; 2; 24; 7953
1; 2; 25; 34679
1; 2; 26; 34910
1; 2; 27; 26079
1; 2; 28; 895
1; 2; 29; 5005
1; 2; 30; 4350
1; 2; 31; 2316
1; 2; 32; 1728
1; 2; 33; 6865
1; 2; 34; 18
1; 2; 35; 5055
1; 2; 36; 5144
1; 2; 37; 5061
1; 2; 38; 5152
1; 2; 39; 7104
1; 2; 40; 6010
1; 2; 41; 4981
1; 2; 42; 4749
1; 2; 43; 33532
1; 2; 44; 32809
1; 2; 45; 4767
1; 2; 46; 795
1; 2; 47; 26836
1; 2; 48; 2500
1; 2; 49; 16919
1; 2; 50; 0
1; 2; 51; 24021
1; 2; 52; 919
1; 2; 53; 34909
1; 2; 54; 24118
1; 2; 55; 27700
1; 2; 56; 881
1; 2; 57; 1065
1; 2; 58; 1064
1; 2; 59; 1015
1; 2; 60; 7980
1; 2; 61; 15180
1; 2; 62; 34612
1; 2; 63; 31152
1; 2; 64; 1303
1; 2; 65; 24389
1; 2; 66; 27100
1; 2; 67; 23955
1; 2; 68; 31323
1; 2; 69; 8188
1; 2; 70; 34486
1; 2; 71; 835
1; 2; 72; 7374
1; 2; 73; 7646
1; 2; 74; 7009
1; 2; 75; 956
1; 2; 76; 2741
1; 2; 77; 7694
1; 2; 78; 1241
1; 2; 79; 6863
1; 2; 80; 31588
1; 2; 81; 22253
1; 2; 82; 29975
1; 2; 83; 30825
1; 2; 84; 31156
1; 2; 85; 26706
1; 2; 86; 933
1; 2; 87; 851
1; 2; 88; 4618
1; 2; 89; 2714
1; 2; 90; 32864
1; 2; 91; 1255
1; 2; 92; 24294
1; 2; 93; 20963
1; 2; 94; 16326
1; 2; 95; 204
1; 2; 96; 20453
1; 2; 97; 205
1; 2; 98; 1068
1; 2; 99; 6527
1; 2; 100; 26373
1; 2; 101; 4333
1; 2; 102; 19186
1; 2; 103; 33226
1; 2; 104; 658
1; 2; 105; 6813
1; 2; 106; 21839
1; 2; 107; 30199
1; 2; 108; 2340
1; 2; 109; 19950
1; 2; 110; 30160
1; 2; 111; 30186
1; 2; 112; 30351
1; 2; 113; 29943
1; 2; 114; 27932
1; 2; 115; 865
1; 2; 116; 16472
1; 2; 117; 21064
1; 2; 118; 3238
1; 2; 119; 24163
1; 2; 120; 843
1; 2; 121; 550
1; 2; 122; 32300
1; 2; 123; 19375
1; 2; 124; 33976
1; 2; 125; 2862
1; 2; 126; 33206
1; 2; 127; 25262
1; 2; 128; 7730
1; 2; 129; 449
1; 2; 130; 7161
1; 2; 131; 32823
1; 2; 132; 0
1; 3; 1; 358
1; 3; 2; 21701
1; 3; 3; 3046
1; 3; 4; 31023
1; 3; 5; 32102
1; 3; 6; 4911
1; 3; 7; 15426
1; 3; 8; 1772
1; 3; 9; 2698
1; 3; 10; 1764
1; 3; 11; 5052
1; 3; 12; 898
1; 3; 13; 4895
1; 3; 14; 1875
1; 3; 15; 31913
1; 3; 16; 25100
1; 3; 17; 4783
1; 3; 18; 1739
1; 3; 19; 5050
1; 3; 20; 31548
1; 3; 21; 5009
1; 3; 22; 32702
1; 3; 23; 5888
1; 3; 24; 6217
1; 3; 25; 4753
1; 3; 26; 5017
1; 3; 27; 6224
1; 3; 28; 28289
1; 3; 29; 5128
1; 3; 30; 20231
1; 3; 31; 3292
1; 3; 32; 2682
1; 3; 33; 31661
1; 3; 34; 31658
1; 3; 35; 892
1; 3; 36; 2100
1; 3; 37; 21343
1; 3; 38; 3219
1; 3; 39; 406
1; 3; 40; 26515
1; 3; 41; 7492
1; 3; 42; 114
1; 3; 43; 30026
1; 3; 44; 22704
1; 3; 45; 16908
1; 3; 46; 6498
1; 3; 47; 4579
1; 3; 48; 0
1; 3; 49; 7365
1; 3; 50; 25920
1; 3; 51; 2740
1; 3; 52; 1583
1; 3; 53; 7706
1; 3; 54; 24590
1; 3; 55; 8409
1; 3; 56; 1566
1; 3; 57; 18716
1; 3; 58; 33318
1; 3; 59; 30352
1; 3; 60; 30243
1; 3; 61; 30190
1; 3; 62; 34825
1; 3; 63; 952
1; 3; 64; 8369
1; 3; 65; 24119
1; 3; 66; 4953
1; 3; 67; 32746
1; 3; 68; 5908
1; 3; 69; 15093
1; 3; 70; 5576
1; 3; 71; 24257
1; 3; 72; 1200
1; 3; 73; 31051
1; 3; 74; 34389
1; 3; 75; 5762
1; 3; 76; 7226
1; 3; 77; 21589
1; 3; 78; 2840
1; 3; 79; 6378
1; 3; 80; 32245
1; 3; 81; 6274
1; 3; 82; 26558
1; 3; 83; 5296
1; 3; 84; 24822
1; 3; 85; 25543
1; 3; 86; 23590
1; 3; 87; 8435
1; 3; 88; 6064
1; 3; 89; 32386
1; 3; 90; 577
1; 3; 91; 5532
1; 3; 92; 34111
1; 3; 93; 8316
1; 3; 94; 32681
1; 3; 95; 34684
1; 3; 96; 28022
1; 3; 97; 1178
1; 3; 98; 18283
1; 3; 99; 753
1; 3; 100; 3322
1; 3; 101; 26190
1; 3; 102; 1211
1; 3; 103; 1280
1; 3; 104; 4358
1; 3; 105; 6139
1; 3; 106; 853
1; 3; 107; 15265
1; 3; 108; 20255
1; 3; 109; 24295
1; 3; 110; 30365
1; 3; 111; 1335
1; 3; 112; 4779
1; 3; 113; 868
1; 3; 114; 880
1; 3; 115; 23890
1; 3; 116; 24882
1; 3; 117; 3308
1; 3; 118; 30812
