1; 1; 1; 1854
1; 1; 2; 358
1; 1; 3; 33666
1; 1; 4; 1726
1; 1; 5; 33686
1; 1; 6; 28784
1; 1; 7; 2500
1; 1; 8; 26836
1; 1; 9; 20215
1; 1; 10; 7492
1; 1; 11; 29032
1; 1; 12; 32774
1; 1; 13; 26515
1; 1; 14; 16919
1; 1; 15; 28516
1; 1; 16; 1212
1; 1; 17; 30730
1; 1; 18; 21343
1; 1; 19; 22704
1; 1; 20; 4825
1; 1; 21; 15074
1; 1; 22; 25213
1; 1; 23; 27965
1; 1; 24; 406
1; 1; 25; 114
1; 1; 26; 16575
1; 1; 27; 4782
1; 1; 28; 24043
1; 1; 29; 16908
1; 1; 30; 23596
1; 1; 31; 5209
1; 1; 32; 6771
1; 1; 33; 30026
1; 1; 34; 3219
1; 1; 35; 15767
1; 1; 36; 4579
1; 1; 37; 6498
1; 1; 38; 2699
1; 1; 39; 4926
1; 1; 40; 4814
1; 1; 41; 34582
1; 1; 42; 5215
1; 1; 43; 23810
1; 1; 44; 7617
1; 1; 45; 4774
1; 1; 46; 6340
1; 1; 47; 795
1; 1; 48; 4800
1; 1; 49; 31663
1; 1; 50; 6503
1; 1; 51; 31658
1; 1; 52; 5542
1; 1; 53; 8418
1; 1; 54; 2091
1; 1; 55; 33532
1; 1; 56; 5232
1; 1; 57; 6587
1; 1; 58; 4845
1; 1; 59; 28082
1; 1; 60; 21967
1; 1; 61; 32809
1; 1; 62; 27327
1; 1; 63; 5053
1; 1; 64; 4631
1; 1; 65; 6168
1; 1; 66; 4986
1; 1; 67; 24021
1; 1; 68; 8365
1; 1; 69; 5226
1; 1; 70; 23728
1; 1; 71; 21335
1; 1; 72; 2688
1; 1; 73; 361
1; 1; 74; 363
1; 1; 75; 33236
1; 1; 76; 7772
1; 1; 77; 31020
1; 1; 78; 3223
1; 1; 79; 33346
1; 1; 80; 4734
1; 1; 81; 7774
1; 1; 82; 28899
1; 1; 83; 2836
1; 1; 84; 25188
1; 1; 85; 34672
1; 1; 86; 28495
1; 1; 87; 4842
1; 1; 88; 2839
1; 1; 89; 1594
1; 1; 90; 0
1; 1; 91; 892
1; 1; 92; 33849
1; 1; 93; 7161
1; 1; 94; 3018
1; 1; 95; 4775
1; 1; 96; 22296
1; 1; 97; 32568
1; 1; 98; 5111
1; 1; 99; 6316
1; 1; 100; 4773
1; 1; 101; 5141
1; 1; 102; 4985
1; 1; 103; 28315
1; 1; 104; 5204
1; 1; 105; 4831
1; 1; 106; 6010
1; 1; 107; 3349
1; 1; 108; 7104
1; 1; 109; 6289
1; 1; 110; 5126
1; 1; 111; 24078
1; 1; 112; 33024
1; 1; 113; 8030
1; 1; 114; 5636
1; 1; 115; 8413
1; 1; 116; 325
1; 1; 117; 820
1; 1; 118; 5114
1; 1; 119; 15487
1; 1; 120; 1601
1; 1; 121; 8319
1; 1; 122; 5048
1; 1; 123; 2832
1; 1; 124; 8211
1; 1; 125; 19546
1; 1; 126; 8368
1; 1; 127; 1625
1; 1; 128; 15272
1; 1; 129; 30809
1; 1; 130; 20231
1; 1; 131; 5804
1; 1; 132; 5038
1; 1; 133; 4981
1; 1; 134; 20690
1; 1; 135; 16580
1; 1; 136; 7941
1; 1; 137; 8361
1; 1; 138; 4815
1; 1; 139; 18872
1; 1; 140; 4235
1; 1; 141; 1585
1; 1; 142; 2100
1; 1; 143; 7309
1; 1; 144; 4749
1; 1; 145; 2680
1; 1; 146; 20512
1; 1; 147; 1903
1; 1; 148; 4974
1; 1; 149; 2627
1; 1; 150; 26241
1; 1; 151; 28825
1; 1; 152; 32889
1; 1; 153; 6315
1; 1; 154; 4935
1; 1; 155; 2949
1; 1; 156; 4910
1; 1; 157; 17201
1; 1; 158; 3205
1; 1; 159; 31461
1; 1; 160; 3292
1; 1; 161; 2682
1; 1; 162; 2184
1; 1; 163; 34458
1; 1; 164; 4907
1; 1; 165; 5131
1; 1; 166; 4852
1; 1; 167; 4851
1; 1; 168; 34762
1; 1; 169; 5037
1; 1; 170; 5139
1; 1; 171; 4858
1; 1; 172; 4878
1; 1; 173; 34288
1; 1; 174; 5063
1; 1; 175; 1374
1; 1; 176; 4949
1; 1; 177; 4823
1; 1; 178; 5205
1; 1; 179; 4829
1; 1; 180; 0
1; 2; 1; 2188
1; 2; 2; 25920
1; 2; 3; 24180
1; 2; 4; 562
1; 2; 5; 5682
1; 2; 6; 449
1; 2; 7; 2259
1; 2; 8; 7040
1; 2; 9; 28061
1; 2; 10; 7314
1; 2; 11; 1583
1; 2; 12; 6955
1; 2; 13; 1517
1; 2; 14; 2740
1; 2; 15; 537
1; 2; 16; 33947
1; 2; 17; 573
1; 2; 18; 26046
1; 2; 19; 1934
1; 2; 20; 30375
1; 2; 21; 32562
1; 2; 22; 767
1; 2; 23; 24528
1; 2; 24; 8497
1; 2; 25; 697
1; 2; 26; 1278
1; 2; 27; 24295
1; 2; 28; 851
1; 2; 29; 30365
1; 2; 30; 1312
1; 2; 31; 6360
1; 2; 32; 33162
1; 2; 33; 26862
1; 2; 34; 3357
1; 2; 35; 26706
1; 2; 36; 33926
1; 2; 37; 1332
1; 2; 38; 30825
1; 2; 39; 31961
1; 2; 40; 1272
1; 2; 41; 804
1; 2; 42; 26070
1; 2; 43; 33827
1; 2; 44; 31469
1; 2; 45; 2191
1; 2; 46; 0
1; 2; 47; 0
1; 3; 1; 33666
1; 3; 2; 31661
1; 3; 3; 31658
1; 3; 4; 31663
1; 3; 5; 0
1; 4; 1; 23728
1; 4; 2; 34762
1; 4; 3; 6587
1; 4; 4; 26079
1; 4; 5; 33236
1; 4; 6; 0
1; 5; 1; 33666
1; 5; 2; 31661
1; 5; 3; 2188
1; 5; 4; 26046
1; 5; 5; 2191
1; 5; 6; 31658
1; 5; 7; 31663
1; 5; 8; 0
2; 1; 1; 31661
2; 1; 2; 34878
2; 1; 3; 4801
2; 1; 4; 6395
2; 1; 5; 4857
2; 1; 6; 4824
2; 1; 7; 5170
2; 1; 8; 4957
2; 1; 9; 5832
2; 1; 10; 4772
2; 1; 11; 5983
2; 1; 12; 19087
2; 1; 13; 2334
2; 1; 14; 5176
2; 1; 15; 5175
2; 1; 16; 4945
2; 1; 17; 5239
2; 1; 18; 4955
2; 1; 19; 30528
2; 1; 20; 5140
2; 1; 21; 29035
2; 1; 22; 5105
2; 1; 23; 5190
2; 1; 24; 5856
2; 1; 25; 1181
2; 1; 26; 4751
2; 1; 27; 5787
2; 1; 28; 4750
2; 1; 29; 6286
2; 1; 30; 1663
2; 1; 31; 29266
2; 1; 32; 4956
2; 1; 33; 6887
2; 1; 34; 4977
2; 1; 35; 4992
2; 1; 36; 5407
2; 1; 37; 4844
2; 1; 38; 29730
2; 1; 39; 17969
2; 1; 40; 5010
2; 1; 41; 5055
2; 1; 42; 4875
2; 1; 43; 6809
2; 1; 44; 5018
2; 1; 45; 22171
2; 1; 46; 1407
2; 1; 47; 5004
2; 1; 48; 5056
2; 1; 49; 4740
2; 1; 50; 8244
2; 1; 51; 5097
2; 1; 52; 1758
2; 1; 53; 4988
2; 1; 54; 23070
2; 1; 55; 6865
2; 1; 56; 22342
2; 1; 57; 17095
2; 1; 58; 1772
2; 1; 59; 15426
2; 1; 60; 1824
2; 1; 61; 4748
2; 1; 62; 1771
2; 1; 63; 8141
2; 1; 64; 5012
2; 1; 65; 5159
2; 1; 66; 5166
2; 1; 67; 4958
2; 1; 68; 2316
2; 1; 69; 26079
2; 1; 70; 4879
2; 1; 71; 34910
2; 1; 72; 5005
2; 1; 73; 5015
2; 1; 74; 15458
2; 1; 75; 895
2; 1; 76; 4753
2; 1; 77; 4350
2; 1; 78; 29509
2; 1; 79; 5092
2; 1; 80; 1728
2; 1; 81; 5362
2; 1; 82; 5189
2; 1; 83; 5219
2; 1; 84; 5128
2; 1; 85; 5929
2; 1; 86; 5729
2; 1; 87; 19987
2; 1; 88; 2353
2; 1; 89; 4994
2; 1; 90; 8410
2; 1; 91; 29921
2; 1; 92; 4987
2; 1; 93; 5788
2; 1; 94; 4911
2; 1; 95; 32102
2; 1; 96; 30229
2; 1; 97; 30968
2; 1; 98; 29895
2; 1; 99; 2314
2; 1; 100; 25195
2; 1; 101; 30710
2; 1; 102; 576
2; 1; 103; 32778
2; 1; 104; 20793
2; 1; 105; 4904
2; 1; 106; 5202
2; 1; 107; 0
2; 1; 108; 8363
2; 1; 109; 30824
2; 1; 110; 34612
2; 1; 111; 15180
2; 1; 112; 7980
2; 1; 113; 8188
2; 1; 114; 7070
2; 1; 115; 17665
2; 1; 116; 23990
2; 1; 117; 1013
2; 1; 118; 34306
2; 1; 119; 7083
2; 1; 120; 33904
2; 1; 121; 4088
2; 1; 122; 935
2; 1; 123; 16093
2; 1; 124; 1731
2; 1; 125; 20412
2; 1; 126; 27692
2; 1; 127; 508
2; 1; 128; 7720
2; 1; 129; 22483
2; 1; 130; 7374
2; 1; 131; 29087
2; 1; 132; 34486
2; 1; 133; 17379
2; 1; 134; 835
2; 1; 135; 32168
2; 1; 136; 23890
2; 1; 137; 812
2; 1; 138; 7009
2; 1; 139; 1522
2; 1; 140; 33996
2; 1; 141; 956
2; 1; 142; 4487
2; 1; 143; 7505
2; 1; 144; 817
2; 1; 145; 701
2; 1; 146; 34424
2; 1; 147; 7709
2; 1; 148; 8584
2; 1; 149; 32694
2; 1; 150; 20328
2; 1; 151; 7694
2; 1; 152; 8272
2; 1; 153; 1043
2; 1; 154; 642
2; 1; 155; 960
2; 1; 156; 23955
2; 1; 157; 23880
2; 1; 158; 31323
2; 1; 159; 16759
2; 1; 160; 34669
2; 1; 161; 2456
2; 1; 162; 733
2; 1; 163; 7097
2; 1; 164; 23922
2; 1; 165; 5882
2; 1; 166; 32895
2; 1; 167; 8131
2; 1; 168; 1012
2; 1; 169; 1221
2; 1; 170; 30165
2; 1; 171; 3348
2; 1; 172; 4201
2; 1; 173; 29342
2; 1; 174; 22751
2; 1; 175; 936
2; 1; 176; 34814
2; 1; 177; 6828
2; 1; 178; 24882
2; 1; 179; 1065
2; 1; 180; 881
2; 1; 181; 1015
2; 1; 182; 1064
2; 1; 183; 0
2; 2; 1; 0
2; 3; 1; 0
2; 4; 1; 0
2; 5; 1; 0
